,0,1,2,3,4,5,6,7,8,9,10,11,12
fbxl21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ntng2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tdrd7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gnptg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tsga8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prdm4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
eif1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc180,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gc,-0.0,-0.0,-0.0,1.3319411256870302,1.3319411256870302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
leng8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
capn5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
igfbpl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
krt17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mpv17l2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
wdr20rt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aldh1b1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pcdh17,-0.0,0.6413792182928006,0.16607589092782188,1.458084783155023,0.16676442576594822,-0.0,0.6402524538812604,-0.0,-0.0,-0.0,-0.0,0.6378804721173998,-0.0
ankrd11,-0.0,3.072783474669484,-0.0,-0.0,-0.0,-0.0,3.0715212665572995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dcaf10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
utp6,-0.0,0.9960078058867378,-0.0,-0.0,-0.0,-0.0,-0.0,0.9945599649641452,-0.0,-0.0,-0.0,-0.0,-0.0
l3mbtl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
iqcg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnh8,-0.0,3.4054518769063598,0.5552975240140066,0.5566590819309727,-0.0,-0.0,0.5560979720021576,0.5556975808738163,-0.0,-0.0,0.5556175427833395,1.7153709220047333,0.5549777191156826
gdpd4,-0.0,-0.0,-0.0,-0.0,-0.0,0.7043760168967108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tsen34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrna5,32.202479264369295,-0.0,32.20479370982945,1.3319411256870302,-0.0,32.20132221562679,32.21637290410713,32.21058185484647,32.20132221562679,32.20942399357411,-0.0,-0.0,32.20016528293898
1600002k03rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mboat7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prpf39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trmt10b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ky,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.159978272106737,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
frmpd1,1.4802854550420073,-0.0,-0.0,-0.0,1.4825412246313214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ric8b,-0.0,-0.0,-0.0,-0.0,-0.0,3.0697001564052298,-0.0,-0.0,-0.0,-0.0,-0.0,3.0688604698311193,-0.0
midn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rsf1,-0.0,4.387778574398095,-0.0,-0.0,-0.0,-0.0,1.661551940129975,-0.0,-0.0,1.6608151188373923,-0.0,-0.0,-0.0
rubcn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cnot3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grhpr,0.2498352524122962,0.2509275858707299,-0.0,0.8941661744594686,-0.0,-0.0,0.8931245567863246,-0.0,-0.0,-0.0,0.2501468338234304,-0.0,-0.0
muc20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbarp,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aamdc,1.3297611319284448,-0.0,-0.0,3.6042016964530683,3.6042016964530683,-0.0,1.3311373655334067,-0.0,-0.0,1.330448989562662,-0.0,1.3289592845981766,-0.0
zcchc7,0.9433251309306245,-0.0,-0.0,2.0308428213131577,-0.0,-0.0,0.26845361990028616,-0.0,-0.0,-0.0,0.26812865897112376,-0.0,-0.0
4930480e11rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lrfn5,-0.0,3.2218281719269326,0.5142808238132355,3.221170207730825,0.5155919836836644,-0.0,5.257997858631946,-0.0,-0.0,0.5145889882461097,-0.0,-0.0,0.5139728708652382
gtf3c4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zswim4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sbno2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ndufa3,-0.0,4.0278743526741785,-0.0,-0.0,4.027584596715487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tnfsf9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5135882266855022,-0.0
kcnc2,-0.0,-0.0,-0.0,-0.0,-0.0,2.7990447947796286,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
melk,3.5967662834875354,1.8358331890092423,-0.0,3.6032451172855415,0.6017342923519775,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
thrsp,-0.0,-0.0,-0.0,-0.0,1.4825412246313214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
isg15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
caps2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnf38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arhgap45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc51a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
alg8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dok3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
usp35,-0.0,-0.0,-0.0,-0.0,0.4122175306017071,-0.0,0.41173585119850964,-0.0,-0.0,-0.0,-0.0,0.4104315831091685,-0.0
abca7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prkx,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
supt16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dagla,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7153709220047333,-0.0
grin3b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
wdr18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
selenoo,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bbs10,-0.0,0.9106248316490415,-0.0,-0.0,-0.0,-0.0,0.9097261898653453,-0.0,-0.0,-0.0,-0.0,0.90783280592443,-0.0
tmem161b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fbxo45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dym,-0.0,1.6151669067051708,-0.0,0.5155919836836644,3.221170207730825,-0.0,3.2188687010713743,-0.0,-0.0,-0.0,-0.0,1.6097283562869176,-0.0
xylb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3295319608765337
dync1li2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrps2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kiss1r,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
krt20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cd99l2,-0.0,8.055884723156062,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ggta1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ugt2a3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r3hdm4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acta2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cmtm2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cep19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zdhhc17,-0.0,2.8042465567528354,-0.0,0.9958008012522053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9944566540269918,-0.0,0.9936306776440617
twist1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ins1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ugt2b35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plekhs1,-0.0,-0.0,-0.0,2.1608978339549503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tk2,-0.0,2.532249597799405,-0.0,2.5319779700398266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pim3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppp1r26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
krt25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
polr3g,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
plppr3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ugt2b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lysmd3,-0.0,-0.0,-0.0,2.5319779700398266,-0.0,-0.0,2.531027729193588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddx11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
alg12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ids,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7043760168967108,-0.0,-0.0,0.7038401100611721,0.7042866642971634
krt222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ythdc1,-0.0,1.6626581497858588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
misp,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdhr3,-0.0,5.262237730217426,-0.0,0.5155919836836644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5135882266855022,-0.0
palm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
syt1,-0.0,1.844860341841624,-0.0,1.8443310557162018,-0.0,-0.0,0.8442769614501761,-0.0,-0.0,-0.0,0.23347061341645092,0.23282317747473358,0.23307196737695665
zfp983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pawr,-0.0,1.061327907903367,-0.0,-0.0,0.3092693623871426,0.30809525115532665,1.0598725602351686,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ai182371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zhx3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hykk,20.12553133651801,4.913540554587735,20.126977647356913,4.912997645624466,-0.0,20.12480828981586,20.13421355465236,20.130594693697482,20.12480828981586,20.129871139298015,-0.0,-0.0,20.12408531560591
cox8a,1.8800346275566968,1.8827018347598559,1.8802883719353374,1.8824475394966735,-0.0,-0.0,1.8815579621392184,-0.0,-0.0,-0.0,1.880796034177698,4.905950415231656,-0.0
rnf126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cerk,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnase1,-0.0,2.161160696273243,-0.0,2.1608978339549503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1581412844653305
uba6,-0.0,1.6626581497858588,-0.0,-0.0,1.6624122242192274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gramd4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dennd5a,-0.0,6.531111379752412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dcdc2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cd276,-0.0,-0.0,32.20479370982945,-0.0,32.224485257748846,32.20132221562679,-0.0,-0.0,3.599132709389112,-0.0,-0.0,-0.0,-0.0
bbs9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myf6,-0.0,0.5162296411330488,-0.0,0.5160074943716971,0.5160074943716971,0.127075012467285,0.12751765986677813,-0.0,-0.0,-0.0,-0.0,0.513128427634761,-0.0
h2-q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chst4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cog5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pknox2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aldh5a1,-0.0,-0.0,-0.0,3.6042016964530683,1.3319411256870302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3289592845981766,-0.0
ibtk,-0.0,1.7209493897180628,0.5552975240140066,5.532188437773223,0.5566590819309727,-0.0,0.5560979720021576,-0.0,-0.0,-0.0,-0.0,-0.0,0.5549777191156826
ttc38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gsx2,-0.0,-0.0,-0.0,0.8346353263500292,2.4137211342305553,0.8327106324120396,4.589411788538185,-0.0,-0.0,-0.0,-0.0,0.8321343140526267,-0.0
acss3,-0.0,1.4827789772454327,-0.0,1.4825412246313214,-0.0,1.4801668756298942,-0.0,-0.0,-0.0,-0.0,-0.0,1.4794556956306877,-0.0
fbxw2,-0.0,1.8827018347598559,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dock4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8321343140526267,-0.0
tdp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
apex1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem59l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ints6l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rusc2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm7008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nme5,-0.0,-0.0,-0.0,-0.0,4.027584596715487,-0.0,4.026570908822657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fnip1,-0.0,1.6626581497858588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam214b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5284520943414295,-0.0
mettl25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam122c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmtc2,-0.0,4.009657322912828,0.00033408800959061277,1.2484033110320094,0.05220536323790591,-0.0,0.27507409299183105,-0.0,-0.0,-0.0,0.003235664498433707,0.015599775799576927,-0.0
fam122b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
parp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem63b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1810046k07rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prtg,24.15104485624057,-0.0,24.15278051625889,-0.0,-0.0,24.15017715667748,1.661551940129975,24.157121189554108,24.15017715667748,24.156252880703846,24.156252880703846,24.14497278524999,24.149309544134418
zfp57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamtsl2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5031439g07rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dnajb5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6608151188373923,-0.0,-0.0
fmnl2,-0.0,0.1877382075998701,-0.0,0.5179242270727955,0.5179242270727955,-0.0,0.18720510433055687,0.5162905699342226,-0.0,0.18685052233073973,1.819392566560785,0.18608450543318422,0.03690413698036653
sugp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ptpn23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.026570908822657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
smug1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
phf24,-0.0,-0.0,-0.0,-0.0,1.6624122242192274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc2a6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
galt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sigmar1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc17a3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zranb3,-0.0,-0.0,-0.0,3.299832827253536,-0.0,-0.0,1.2028095493566822,1.2022553209549336,-0.0,-0.0,-0.0,-0.0,-0.0
slain2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3289592845981766,-0.0
hyal3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arl5a,-0.0,-0.0,-0.0,-0.0,3.818529854938026,-0.0,0.6507511145787321,-0.0,-0.0,0.65023352415838,0.65023352415838,-0.0,-0.0
dgkb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myrf,-0.0,-0.0,-0.0,1.3319411256870302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.330448989562662,-0.0,-0.0
vezt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
colec12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rab3gap1,-0.0,-0.0,-0.0,1.2035860714272444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prr5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mbnl3,-0.0,3.6047092350662346,-0.0,1.3319411256870302,-0.0,-0.0,1.3311373655334067,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc17a2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lmo1,0.28719871657687573,-0.0,-0.0,0.2882703403093619,0.2882703403093619,-0.0,0.28787503471501685,-0.0,-0.0,-0.0,-0.0,-0.0,0.28708616228136
metap2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpp25l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
il5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rfxank,-0.0,-0.0,-0.0,-0.0,2.1608978339549503,-0.0,2.159978272106737,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam110c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acaa1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hoxc9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.026570908822657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
meox2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tm6sf2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mgat5,0.842543967126341,-0.0,-0.0,0.23411994432740318,-0.0,-0.0,0.23377006868764585,-0.0,-0.0,-0.0,-0.0,0.23282317747473358,0.23307196737695665
prickle1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
surf6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam219aos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pphln1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sostdc1,-0.0,-0.0,1.4805226591751004,1.4825412246313214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4809972405124572,1.4794556956306877,-0.0
