,0,1,2,3,4,5,6,7,8,9,10
igbp1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0627381166196233,1.05531243997738,-0.0,-0.0,-0.0
bst2,2.573180020057322,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
nxph3,-0.0,-0.0,-0.0,1.098133786940135,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0915017790472903
rpl14-ps1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdc42se1,-0.0,8.003602485584041,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,3.3271297548903465,-0.0
adam24,-0.0,2.573447709754938,-0.0,-0.0,-0.0,-0.0,2.5843383974197143,-0.0,-0.0,-0.0,-0.0
cystm1,0.708962278674359,0.7091387518379846,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.9127289531174436,2.06477271180523,0.7051812469883546
kctd11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gprc5a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5374887940457924
fat4,-0.0,-0.0,0.16247462912731184,-0.0,-0.0,-0.0,-0.0,-0.0,0.1626704137682705,-0.0,-0.0
gm9812,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem45a2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
selenov,-0.0,4.287911558255373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc66,-0.0,-0.0,-0.0,2.2498013456227537,-0.0,-0.0,-0.0,-0.0,-0.0,2.249148875762762,-0.0
kif2b,-0.0,-0.0,0.5984448200052126,-0.0,-0.0,-0.0,-0.0,-0.0,0.5988519742219713,-0.0,-0.0
mrps7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam83h,-0.0,2.1136152137143145,-0.0,-0.0,-0.0,2.123552884391419,-0.0,-0.0,-0.0,2.1152869176663516,2.1078474857091174
a530053g22rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0045073814425014,-0.0,1.9915347448666172,-0.0,-0.0
rhoj,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.1985033804666756,3.181277545404205,-0.0,1.1890666361983484,-0.0
8030474k03rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7835669818671571
ttc6,3.3250379575824964,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.997623927562257,-0.0,-0.0
epm2aip1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7331819843796104,-0.0,-0.0,-0.0,-0.0
riox1,-0.0,3.021966768430593,-0.0,-0.0,-0.0,-0.0,3.0331538439048638,-0.0,-0.0,-0.0,-0.0
zfp787,-0.0,-0.0,4.519698549088432,1.7913218013236503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gpr61,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppp1r3b,-0.0,0.6349394787346023,-0.0,7.3319477292379425,-0.0,-0.0,0.1713932768592726,-0.0,-0.0,0.6365335316322647,-0.0
cldn12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
phgr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mpeg1,-0.0,-0.0,-0.0,1.6203952035472489,-0.0,-0.0,-0.0,-0.0,1.6157200517697372,-0.0,-0.0
lrrc75b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24160677041324
atp10d,-0.0,2.0620396089141337,-0.0,0.7107294869428789,-0.0,-0.0,0.7163321768546626,0.7100219470837008,2.0576347939567516,0.7102871719193038,-0.0
gltpd2,-0.0,-0.0,-0.0,5.2716976543334155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.26257260134222
gchfr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddit4l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc39a3,8.977928085982349,-0.0,-0.0,-0.0,-0.0,-0.0,3.7331819843796104,-0.0,-0.0,-0.0,-0.0
fam187b,-0.0,2.247454154869124,2.244072089196443,-0.0,2.2585798353454836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
krt1,-0.0,23.793377167121466,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.774581590566876,-0.0,-0.0
brox,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hnf4aos,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.234006439087029
ckap4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vat1l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1240715081778108,-0.0,-0.0,-0.0,-0.0
spesp1,-0.0,-0.0,-0.0,-0.0,2.4104099096410248,-0.0,-0.0,2.4004535635756654,-0.0,-0.0,-0.0
pip5kl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gpr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hectd3,-0.0,4.287911558255373,4.284195025216194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pramef8,-0.0,-0.0,-0.0,5.2716976543334155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.26257260134222
fbl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mbtps2,-0.0,-0.0,2.110279174197536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
atxn1,-0.0,0.18339290239446407,-0.0,0.18442854806110823,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.49552111928230913
irgm1,5.880496532874411,10.141582395718268,-0.0,2.4015116408465564,-0.0,-0.0,-0.0,-0.0,2.3963623192464927,-0.0,5.868702915945357
zfp474,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7016007433607698,-0.0
zfp740,-0.0,10.538310486532566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.284908980388263,-0.0,-0.0
prl7a2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ltb4r1,-0.0,-0.0,3.7180256419888815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tefm,-0.0,-0.0,2.395703747952098,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.868702915945357
myct1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
csl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mageb16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
adck2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nqo2,-0.0,-0.0,-0.0,2.2498013456227537,-0.0,-0.0,-0.0,-0.0,-0.0,2.249148875762762,-0.0
spz1,-0.0,-0.0,-0.0,-0.0,-0.0,2.257528181072747,-0.0,-0.0,-0.0,-0.0,-0.0
4930432e11rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc26a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.774581590566876,-0.0,2.7713367623595784
gpr156,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2921750129242442,-0.0
zbtb21,-0.0,-0.0,2.244072089196443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pla2g4f,-0.0,-0.0,-0.0,2.4015116408465564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3932044791807736
tshz1,2.650530483180013,-0.0,-0.0,1.5153064154895541,0.6906446709620155,-0.0,0.18627082561171204,-0.0,0.18192872926270937,0.18336412542452002,1.5003655102468396
tapt1,3.092210505083375,0.23578095716442127,-0.0,0.23667132787629622,-0.0,0.23961511188443457,-0.0,-0.0,0.23474672497746374,-0.0,10.765454862308813
wdr27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.540314850969406,-0.0,-0.0
gm5637,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mars2,-0.0,-0.0,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.990806970912526
spsb4,0.7861016144528217,-0.0,-0.0,4.233143407185418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1110032f04rik,1.4726853876900696,1.4729185054766947,-0.0,1.4750191685852232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.467687240507801
zfp41,3.021691762252058,3.021966768430593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fbxo41,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4098768110053443,-0.0,-0.0,-0.0,-0.0
catsperb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cfap65,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.258753663494604
mipol1,2.1133582479440967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccer1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spata2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.723106251245357,-0.0,-0.0,-0.0
pcdhb15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nipa1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2487575678293323,-0.0,-0.0,-0.0
prr15l,-0.0,2.247454154869124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2447217249553746,-0.0,-0.0
d030056l22rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
tmem164,-0.0,-0.0,1.1378423656265806,-0.0,-0.0,-0.0,-0.0,-0.0,1.1383756932557756,-0.0,-0.0
1700031f10rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dusp28,-0.0,5.2690846016233746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.26257260134222
ube2dnl2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ngrn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
lrrc4b,-0.0,1.7891002785375065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7907042404292794,-0.0
tmem198b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnf31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pbp2,-0.0,-0.0,-0.0,2.1159305356692775,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dnajb7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cldn14,6.621076057792152,2.246998687145532,-0.0,2.2509009955994292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7821449176551345
fam221a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4004535635756654,-0.0,-0.0,-0.0
ankdd1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ticam1,3.3250379575824964,-0.0,-0.0,-0.0,-0.0,-0.0,3.3366539844262113,3.3267111336163686,-0.0,-0.0,3.319059612567264
cltc,1.3471547270232502,1.3473813293033352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.318436566628535
1700113h08rik,-0.0,-0.0,-0.0,0.81608242094675,-0.0,-0.0,0.8220311756472947,0.8153309933751394,-0.0,-0.0,2.3039763857442868
cd24a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3267111336163686,-0.0,-0.0,-0.0
zfp654,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dmrta2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tet1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1700001c19rik,-0.0,1.1406195452083603,-0.0,-0.0,1.149766217125915,1.148900919307156,-0.0,-0.0,1.1383756932557756,-0.0,-0.0
khnyn,4.287625323321119,-0.0,-0.0,4.290490317306373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cyp4x1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
chst9,-0.0,-0.0,2.594803356768213,-0.0,-0.0,-0.0,-0.0,0.4003391591887238,-0.0,-0.0,-0.0
helt,-0.0,1.0542723449062434,-0.0,-0.0,-0.0,-0.0,-0.0,1.05531243997738,-0.0,-0.0,1.04960939504767
neurl3,1.7888537331673884,1.7891002785375065,-0.0,1.7913218013236503,-0.0,-0.0,-0.0,7.933434894522797,4.521008433772373,1.7907042404292794,21.060295916266686
samd14,-0.0,1.8866611671387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8810504824600989
irs3,-0.0,-0.0,-0.0,1.996476928838789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rab2a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7072884890509006,-0.0,-0.0
dync2h1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gjd3,-0.0,-0.0,-0.0,2.575859545955296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dusp18,-0.0,3.7216930761197133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ythdf3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4055506126836927,1.4094565081049426,-0.0
rpl9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdh19,0.6411618790169927,-0.0,0.6391431706199218,1.9008935852765871,-0.0,-0.0,1.9138150086710741,-0.0,0.6395630958218085,-0.0,-0.0
ccdc36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam185a,2.1133582479440967,-0.0,-0.0,-0.0,-0.0,-0.0,2.1240715081778108,-0.0,-0.0,-0.0,-0.0
rnase2a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
a2ml1,-0.0,-0.0,-0.0,1.6203952035472489,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6128539301323306
cldn2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mageh1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
taf9b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hist1h2be,2.573180020057322,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.570639866534053,-0.0,2.5674387353863337
c2cd3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.896834638903771,-0.0,-0.0,-0.0,-0.0
ptgs1,-0.0,-0.0,-0.0,4.126953509189048,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prss45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mc4r,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24160677041324
emc6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.715351798078831
gap43,0.8744938786294976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sfn,14.24967248083178,-0.0,-0.0,-0.0,-0.0,2.257528181072747,-0.0,-0.0,-0.0,-0.0,5.53106238247886
neurl4,-0.0,-0.0,-0.0,-0.0,-0.0,5.280295993577187,-0.0,-0.0,-0.0,-0.0,-0.0
gpr15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9915347448666172,-0.0,-0.0
pcdhb13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcne4,-0.0,-0.0,0.6833238473310359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6867102532536203,-0.0
zfp286,-0.0,-0.0,-0.0,-0.0,-0.0,3.336091845930241,-0.0,-0.0,-0.0,-0.0,-0.0
mettl21c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
lancl3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2447217249553746,-0.0,-0.0
tdg-ps,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm973,-0.0,-0.0,-0.0,1.1896105140271531,-0.0,-0.0,-0.0,-0.0,-0.0,3.1820024172872463,-0.0
cstad,2.6942606245827356,-0.0,4.953007591426389,4.969207508646065,-0.0,-0.0,-0.0,-0.0,-0.0,0.9781767036129404,-0.0
abhd17b,6.5553440524295805,1.4079611146634075,-0.0,3.6811283738983542,1.4177830082412053,-0.0,-0.0,1.4091112014198983,-0.0,-0.0,1.4028034855460836
dnah14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm7367,3.3250379575824964,-0.0,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,3.3223930541723825,-0.0,-0.0
zfp768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7991343652153275,-0.0,-0.0,-0.0,-0.0
b4gat1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
atmin,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
defb9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
odf3b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tgif1,1.8457976784942423,0.6205363704015157,0.6183825019588671,0.6220328286990933,-0.0,0.6269686346239337,-0.0,-0.0,1.8419736839054877,-0.0,0.6168142394729226
ctdspl,0.3543144879870772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zbtb44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2947393754922283,-0.0,-0.0,-0.0
flrt2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gpr68,-0.0,-0.0,-0.0,1.6626169247709455,-0.0,0.5512233934488594,1.674885434360719,1.6610670899820708,-0.0,-0.0,5.192979719522076
rexo1,-0.0,3.325316673319774,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cmya5,-0.0,-0.0,-0.0,1.8889136560502617,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam180a,3.721410617061169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ai837181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3932044791807736
dlk2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
xxylt1,1.9995010039599896,0.46359337087850583,0.11343577531739278,-0.0,0.11692666775453982,-0.0,-0.0,0.11455603293137281,-0.0,-0.0,4.527397665311319
antxrl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
erfe,-0.0,2.573447709754938,2.5699722764980373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arl4a,0.150355086943267,1.3212497873510183,-0.0,0.5821409944123226,-0.0,-0.0,-0.0,-0.0,0.14964757362385644,0.1509161108253354,0.1487588283960058
gphn,0.15458207306943336,0.1546580897268434,0.15367289749901974,-0.0,-0.0,-0.0,0.15776982635970016,-0.0,-0.0,-0.0,0.1529570922622024
dynlrb1,2.1133582479440967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8030462n17rik,-0.0,1.2375911749972903,-0.0,-0.0,1.2470037666660947,-0.0,-0.0,-0.0,-0.0,3.2954712249559073,-0.0
zfp30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnf152,-0.0,-0.0,-0.0,1.016386539840509,-0.0,-0.0,-0.0,-0.0,1.0123924768903934,-0.0,1.0099452362973262
adamts12,1.1404055765436898,1.1406195452083603,-0.0,-0.0,87.4023819648474,121.48286529736174,-0.0,-0.0,-0.0,-0.0,-0.0
cldn4,-0.0,-0.0,2.395703747952098,2.4015116408465564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3932044791807736
mroh7,-0.0,-0.0,2.5699722764980373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
baiap3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0190820957428905,-0.0,3.0157931641361606
olfr1396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tspyl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9954613459487514,-0.0,-0.0,1.9885043466519077
bc049715,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dmbt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slfnl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
als2cr12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mis18bp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.023342681528893,-0.0,-0.0,-0.0
fbxo28,-0.0,-0.0,1.7858997006467883,1.7913218013236503,-0.0,-0.0,-0.0,-0.0,-0.0,1.7907042404292794,-0.0
cltb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem41b,6.731145319599585,2.7774276717814503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lxn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.774581590566876,-0.0,2.7713367623595784
mmp10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acot10,231.96078103377917,231.97357077555927,0.5431521874597199,-0.0,-0.0,0.5512233934488594,0.5515396917003983,-0.0,0.5435407519749869,-0.0,1.6504607821818498
tyw3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nccrp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nxpe5,8.003032546238188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
frat2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.079643704603859
a430005l14rik,3.721410617061169,-0.0,-0.0,3.724237842983608,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.715351798078831
ddi1,-0.0,0.8438291042711792,-0.0,0.8455439549663921,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
apof,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fgfbp3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9885043466519077
2810006k23rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nr1h4,-0.0,2.6115131251138246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.938999725810467,-0.0,0.9366235450744604
krt87,4.287625323321119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d930020b18rik,-0.0,-0.0,-0.0,2.2498013456227537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24160677041324
fbxo30,1.6997757890071497,-0.0,-0.0,1.7022097869546533,-0.0,-0.0,-0.0,1.7012354914427577,-0.0,-0.0,-0.0
cd3eap,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tssk6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trpt1,3.021691762252058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
crry-ps,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gal3st3,2.573180020057322,-0.0,2.5699722764980373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1600012p17rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
msl3l2,-0.0,0.45164046540439523,0.4497994197875861,1.4246133578611995,-0.0,-0.0,-0.0,-0.0,0.45015279791879614,-0.0,-0.0
